"metadata__language","metadata__transactionId","metadata__version","metadata__fromDate","metadata__toDate","metadata__station","metadata__status_code","metadata__message","actualWeatherData__date","actualWeatherData__time","actualWeatherData__temperature","actualWeatherData__relativeHumidity"
"","","","","","","","","2022-01-16","21:00:00","24.2","96.0"
"","","","","","","","","2022-01-16","21:15:00","24.0","99.0"
"","","","","","","","","2022-01-16","21:30:00","23.8","99.0"
"","","","","","","","","2022-01-16","21:45:00","23.6","99.0"
"","","","","","","","","2022-01-16","22:00:00","23.5","99.0"
"","","","","","","","","2022-01-16","22:15:00","23.4","99.0"
"","","","","","","","","2022-01-16","22:30:00","23.2","99.0"
"","","","","","","","","2022-01-16","22:45:00","23.2","99.0"
"","","","","","","","","2022-01-16","23:00:00","22.7","99.0"
"","","","","","","","","2022-01-16","23:15:00","22.3","99.0"
"","","","","","","","","2022-01-16","23:30:00","22.0","99.0"
"","","","","","","","","2022-01-16","23:45:00","21.9","99.0"
"","","","","","","","","2022-01-17","00:00:00","22.0","99.0"
"","","","","","","","","2022-01-17","00:15:00","21.8","99.0"
"","","","","","","","","2022-01-17","00:30:00","21.7","99.0"
"","","","","","","","","2022-01-17","00:45:00","22.2","99.0"
"","","","","","","","","2022-01-17","01:00:00","22.3","99.0"
"","","","","","","","","2022-01-17","01:15:00","21.9","99.0"
"","","","","","","","","2022-01-17","01:30:00","21.9","99.0"
"","","","","","","","","2022-01-17","01:45:00","22.2","99.0"
"","","","","","","","","2022-01-17","02:00:00","22.4","99.0"
"","","","","","","","","2022-01-17","02:15:00","22.8","99.0"
"","","","","","","","","2022-01-17","02:30:00","22.7","99.0"
"","","","","","","","","2022-01-17","02:45:00","23.0","99.0"
"","","","","","","","","2022-01-17","03:00:00","23.0","99.0"
"","","","","","","","","2022-01-17","03:15:00","23.0","99.0"
"","","","","","","","","2022-01-17","03:30:00","22.8","99.0"
"","","","","","","","","2022-01-17","03:45:00","22.8","99.0"
"","","","","","","","","2022-01-17","04:00:00","22.7","99.0"
"","","","","","","","","2022-01-17","04:15:00","22.7","99.0"
"","","","","","","","","2022-01-17","04:30:00","22.7","99.0"
"","","","","","","","","2022-01-17","04:45:00","22.6","99.0"
"","","","","","","","","2022-01-17","05:00:00","22.6","99.0"
"","","","","","","","","2022-01-17","05:15:00","22.7","99.0"
"","","","","","","","","2022-01-17","05:30:00","22.6","99.0"
"","","","","","","","","2022-01-17","05:45:00","22.5","99.0"
"","","","","","","","","2022-01-17","06:00:00","22.3","99.0"
"","","","","","","","","2022-01-17","06:15:00","22.3","99.0"
"","","","","","","","","2022-01-17","06:30:00","22.3","99.0"
"","","","","","","","","2022-01-17","06:45:00","22.3","99.0"
"","","","","","","","","2022-01-17","07:00:00","22.3","99.0"
"","","","","","","","","2022-01-17","07:15:00","22.2","99.0"
"","","","","","","","","2022-01-17","07:30:00","22.2","99.0"
"","","","","","","","","2022-01-17","07:45:00","22.5","99.0"
"","","","","","","","","2022-01-17","08:00:00","22.7","99.0"
"","","","","","","","","2022-01-17","08:15:00","22.7","99.0"
"","","","","","","","","2022-01-17","08:30:00","22.8","99.0"
"","","","","","","","","2022-01-17","08:45:00","22.9","99.0"
"","","","","","","","","2022-01-17","09:00:00","23.3","99.0"
"","","","","","","","","2022-01-17","09:15:00","23.8","99.0"
"","","","","","","","","2022-01-17","09:30:00","24.4","99.0"
"","","","","","","","","2022-01-17","09:45:00","24.5","99.0"
"","","","","","","","","2022-01-17","10:15:00","25.1","99.0"
"","","","","","","","","2022-01-17","10:30:00","25.2","99.0"
"","","","","","","","","2022-01-17","10:45:00","25.5","97.0"
"","","","","","","","","2022-01-17","11:00:00","26.1","89.0"
"","","","","","","","","2022-01-17","11:15:00","26.7","80.0"
"","","","","","","","","2022-01-17","11:30:00","26.2","83.0"
"","","","","","","","","2022-01-17","11:45:00","26.9","75.0"
"","","","","","","","","2022-01-17","12:00:00","27.4","70.0"
"","","","","","","","","2022-01-17","12:15:00","27.5","70.0"
"","","","","","","","","2022-01-17","12:30:00","27.6","65.0"
"","","","","","","","","2022-01-17","12:45:00","27.9","62.0"
"","","","","","","","","2022-01-17","13:00:00","28.1","60.0"
"","","","","","","","","2022-01-17","13:15:00","28.7","57.0"
"","","","","","","","","2022-01-17","13:30:00","29.2","60.0"
"","","","","","","","","2022-01-17","13:45:00","28.4","66.0"
"","","","","","","","","2022-01-17","14:00:00","28.1","74.0"
"","","","","","","","","2022-01-17","14:15:00","28.1","75.0"
"","","","","","","","","2022-01-17","14:30:00","27.6","78.0"
"","","","","","","","","2022-01-17","14:45:00","27.8","78.0"
"","","","","","","","","2022-01-17","15:00:00","27.3","80.0"
"","","","","","","","","2022-01-17","15:15:00","27.0","88.0"
"","","","","","","","","2022-01-17","15:30:00","27.1","90.0"
"","","","","","","","","2022-01-17","15:45:00","27.2","84.0"
"","","","","","","","","2022-01-17","16:00:00","27.3","83.0"
"","","","","","","","","2022-01-17","16:15:00","27.3","82.0"
"","","","","","","","","2022-01-17","16:30:00","27.3","86.0"
"","","","","","","","","2022-01-17","16:45:00","27.0","98.0"
"","","","","","","","","2022-01-17","17:00:00","26.7","99.0"
"","","","","","","","","2022-01-17","17:15:00","26.4","95.0"
"","","","","","","","","2022-01-17","17:30:00","26.0","99.0"
"","","","","","","","","2022-01-17","17:45:00","25.8","99.0"
"","","","","","","","","2022-01-17","18:00:00","25.5","99.0"
"","","","","","","","","2022-01-17","18:30:00","25.1","99.0"
"","","","","","","","","2022-01-17","18:45:00","24.9","99.0"
"","","","","","","","","2022-01-17","19:00:00","24.8","99.0"
"","","","","","","","","2022-01-17","19:15:00","24.7","99.0"
"","","","","","","","","2022-01-17","19:30:00","24.9","99.0"
"","","","","","","","","2022-01-17","19:45:00","24.8","99.0"
"","","","","","","","","2022-01-17","20:00:00","25.0","99.0"
"","","","","","","","","2022-01-17","20:15:00","24.8","99.0"
"","","","","","","","","2022-01-17","20:30:00","24.6","99.0"
"","","","","","","","","2022-01-17","20:45:00","24.6","99.0"
"","","","","","","","","2022-01-17","21:00:00","24.5","99.0"
"","","","","","","","","2022-01-17","21:15:00","24.8","99.0"
"","","","","","","","","2022-01-17","21:30:00","25.0","99.0"
"","","","","","","","","2022-01-17","21:45:00","25.0","99.0"
"","","","","","","","","2022-01-17","22:00:00","24.8","99.0"
"","","","","","","","","2022-01-17","22:15:00","24.5","99.0"
"","","","","","","","","2022-01-17","22:30:00","24.5","99.0"
"","","","","","","","","2022-01-17","22:45:00","24.4","99.0"
"","","","","","","","","2022-01-17","23:00:00","23.7","99.0"
"","","","","","","","","2022-01-17","23:15:00","23.3","99.0"
"","","","","","","","","2022-01-17","23:30:00","22.9","99.0"
"","","","","","","","","2022-01-17","23:45:00","22.5","99.0"
"","","","","","","","","2022-01-18","00:00:00","22.2","99.0"
"","","","","","","","","2022-01-18","00:15:00","22.0","99.0"
"","","","","","","","","2022-01-18","00:30:00","21.8","99.0"
"","","","","","","","","2022-01-18","00:45:00","21.8","99.0"
"","","","","","","","","2022-01-18","01:00:00","21.4","99.0"
"","","","","","","","","2022-01-18","01:15:00","21.2","99.0"
"","","","","","","","","2022-01-18","01:30:00","21.1","99.0"
"","","","","","","","","2022-01-18","01:45:00","21.1","99.0"
"","","","","","","","","2022-01-18","02:00:00","21.2","99.0"
"","","","","","","","","2022-01-18","02:15:00","21.2","99.0"
"","","","","","","","","2022-01-18","02:30:00","21.2","99.0"
"","","","","","","","","2022-01-18","02:45:00","21.1","99.0"
"","","","","","","","","2022-01-18","03:00:00","21.2","99.0"
"","","","","","","","","2022-01-18","03:15:00","21.2","99.0"
"","","","","","","","","2022-01-18","03:30:00","21.1","99.0"
"","","","","","","","","2022-01-18","03:45:00","21.1","99.0"
"","","","","","","","","2022-01-18","04:00:00","21.0","99.0"
"","","","","","","","","2022-01-18","04:15:00","21.1","99.0"
"","","","","","","","","2022-01-18","04:30:00","21.1","99.0"
"","","","","","","","","2022-01-18","04:45:00","21.0","99.0"
"","","","","","","","","2022-01-18","05:00:00","21.4","99.0"
"","","","","","","","","2022-01-18","05:15:00","21.7","99.0"
"","","","","","","","","2022-01-18","05:30:00","21.6","99.0"
"","","","","","","","","2022-01-18","05:45:00","21.6","99.0"
"","","","","","","","","2022-01-18","06:00:00","21.6","99.0"
"","","","","","","","","2022-01-18","06:15:00","22.1","99.0"
"","","","","","","","","2022-01-18","06:30:00","21.7","99.0"
"","","","","","","","","2022-01-18","06:45:00","21.5","99.0"
"","","","","","","","","2022-01-18","07:00:00","21.2","99.0"
"","","","","","","","","2022-01-18","07:15:00","21.1","99.0"
"","","","","","","","","2022-01-18","07:30:00","21.0","99.0"
"","","","","","","","","2022-01-18","07:45:00","21.2","99.0"
"","","","","","","","","2022-01-18","08:15:00","21.5","99.0"
"","","","","","","","","2022-01-18","08:30:00","21.9","99.0"
"","","","","","","","","2022-01-18","08:45:00","22.8","99.0"
"","","","","","","","","2022-01-18","09:00:00","23.7","99.0"
"","","","","","","","","2022-01-18","09:15:00","25.2","99.0"
"","","","","","","","","2022-01-18","09:30:00","25.0","99.0"
"","","","","","","","","2022-01-18","09:45:00","25.4","99.0"
"","","","","","","","","2022-01-18","10:00:00","26.1","92.0"
"","","","","","","","","2022-01-18","10:15:00","26.8","81.0"
"","","","","","","","","2022-01-18","10:30:00","27.2","76.0"
"","","","","","","","","2022-01-18","10:45:00","27.3","78.0"
"","","","","","","","","2022-01-18","11:00:00","26.4","85.0"
"","","","","","","","","2022-01-18","11:15:00","26.4","87.0"
"","","","","","","","","2022-01-18","11:30:00","27.2","79.0"
"","","","","","","","","2022-01-18","11:45:00","27.9","73.0"
"","","","","","","","","2022-01-18","12:00:00","28.4","64.0"
"","","","","","","","","2022-01-18","12:15:00","26.8","82.0"
"","","","","","","","","2022-01-18","12:30:00","26.4","87.0"
"","","","","","","","","2022-01-18","12:45:00","26.6","80.0"
"","","","","","","","","2022-01-18","13:00:00","26.5","81.0"
"","","","","","","","","2022-01-18","13:15:00","26.7","79.0"
"","","","","","","","","2022-01-18","13:30:00","27.0","73.0"
"","","","","","","","","2022-01-18","13:45:00","26.6","78.0"
"","","","","","","","","2022-01-18","14:00:00","26.4","78.0"
"","","","","","","","","2022-01-18","14:15:00","26.5","74.0"
"","","","","","","","","2022-01-18","14:30:00","27.0","72.0"
"","","","","","","","","2022-01-18","14:45:00","27.1","72.0"
"","","","","","","","","2022-01-18","15:00:00","26.9","77.0"
"","","","","","","","","2022-01-18","15:15:00","26.6","78.0"
"","","","","","","","","2022-01-18","15:30:00","27.5","64.0"
"","","","","","","","","2022-01-18","15:45:00","26.8","91.0"
"","","","","","","","","2022-01-18","16:00:00","26.8","99.0"
"","","","","","","","","2022-01-18","16:15:00","26.2","99.0"
"","","","","","","","","2022-01-18","16:30:00","26.5","99.0"
"","","","","","","","","2022-01-18","16:45:00","26.6","99.0"
"","","","","","","","","2022-01-18","17:00:00","26.4","99.0"
"","","","","","","","","2022-01-18","17:15:00","25.8","99.0"
"","","","","","","","","2022-01-18","17:30:00","25.4","99.0"
"","","","","","","","","2022-01-18","17:45:00","24.9","99.0"
"","","","","","","","","2022-01-18","18:00:00","24.6","99.0"
"","","","","","","","","2022-01-18","18:15:00","24.3","99.0"
"","","","","","","","","2022-01-18","18:30:00","24.1","99.0"
"","","","","","","","","2022-01-18","18:45:00","24.1","99.0"
"","","","","","","","","2022-01-18","19:00:00","24.1","99.0"
"","","","","","","","","2022-01-18","19:15:00","24.1","97.0"
"","","","","","","","","2022-01-18","19:30:00","24.1","87.0"
"","","","","","","","","2022-01-18","19:45:00","24.4","68.0"
"","","","","","","","","2022-01-18","20:00:00","24.4","69.0"
"","","","","","","","","2022-01-18","20:15:00","24.3","68.0"
"","","","","","","","","2022-01-18","20:30:00","24.4","69.0"
"","","","","","","","","2022-01-18","20:45:00","24.3","69.0"
"","","","","","","","","2022-01-18","21:00:00","24.2","71.0"
"","","","","","","","","2022-01-18","21:15:00","24.0","70.0"
"","","","","","","","","2022-01-18","21:30:00","23.9","62.0"
"","","","","","","","","2022-01-18","21:45:00","23.9","57.0"
"","","","","","","","","2022-01-18","22:00:00","23.6","57.0"
"","","","","","","","","2022-01-18","22:15:00","23.5","54.0"
"","","","","","","","","2022-01-18","22:30:00","23.6","51.0"
"","","","","","","","","2022-01-18","22:45:00","23.5","53.0"
"","","","","","","","","2022-01-18","23:00:00","23.4","60.0"
"","","","","","","","","2022-01-18","23:15:00","23.3","60.0"
"","","","","","","","","2022-01-18","23:30:00","23.0","58.0"
"","","","","","","","","2022-01-18","23:45:00","23.2","57.0"
"","","","","","","","","2022-01-19","00:00:00","22.7","63.0"
"","","","","","","","","2022-01-19","00:15:00","22.0","71.0"
"","","","","","","","","2022-01-19","00:30:00","21.6","65.0"
"","","","","","","","","2022-01-19","00:45:00","21.3","65.0"
"","","","","","","","","2022-01-19","01:00:00","21.1","68.0"
"","","","","","","","","2022-01-19","01:15:00","20.9","69.0"
"","","","","","","","","2022-01-19","01:30:00","20.8","73.0"
"","","","","","","","","2022-01-19","01:45:00","20.7","73.0"
"","","","","","","","","2022-01-19","02:00:00","20.9","75.0"
"","","","","","","","","2022-01-19","02:15:00","20.7","86.0"
"","","","","","","","","2022-01-19","02:30:00","20.9","92.0"
"","","","","","","","","2022-01-19","02:45:00","20.8","92.0"
"","","","","","","","","2022-01-19","03:00:00","20.8","96.0"
"","","","","","","","","2022-01-19","03:15:00","20.9","95.0"
"","","","","","","","","2022-01-19","03:30:00","20.8","93.0"
"","","","","","","","","2022-01-19","03:45:00","20.6","91.0"
"","","","","","","","","2022-01-19","04:00:00","21.2","73.0"
"","","","","","","","","2022-01-19","04:15:00","21.2","68.0"
"","","","","","","","","2022-01-19","04:30:00","21.4","66.0"
"","","","","","","","","2022-01-19","04:45:00","21.8","65.0"
"","","","","","","","","2022-01-19","05:00:00","21.5","69.0"
"","","","","","","","","2022-01-19","05:15:00","21.2","76.0"
"","","","","","","","","2022-01-19","05:30:00","21.2","83.0"
"","","","","","","","","2022-01-19","05:45:00","20.9","85.0"
"","","","","","","","","2022-01-19","06:15:00","20.9","89.0"
"","","","","","","","","2022-01-19","06:30:00","20.7","99.0"
"","","","","","","","","2022-01-19","06:45:00","20.6","99.0"
"","","","","","","","","2022-01-19","07:00:00","20.8","99.0"
"","","","","","","","","2022-01-19","07:15:00","21.1","99.0"
"","","","","","","","","2022-01-19","07:30:00","20.8","99.0"
"","","","","","","","","2022-01-19","07:45:00","20.7","99.0"
"","","","","","","","","2022-01-19","08:00:00","20.6","99.0"
"","","","","","","","","2022-01-19","08:15:00","20.9","90.0"
"","","","","","","","","2022-01-19","08:30:00","21.6","80.0"
"","","","","","","","","2022-01-19","08:45:00","22.3","75.0"
"","","","","","","","","2022-01-19","09:00:00","23.1","75.0"
"","","","","","","","","2022-01-19","09:15:00","24.3","68.0"
"","","","","","","","","2022-01-19","09:30:00","24.0","78.0"
"","","","","","","","","2022-01-19","09:45:00","24.6","74.0"
"","","","","","","","","2022-01-19","10:00:00","24.7","74.0"
"","","","","","","","","2022-01-19","10:15:00","24.6","78.0"
"","","","","","","","","2022-01-19","10:30:00","25.2","70.0"
"","","","","","","","","2022-01-19","10:45:00","25.1","73.0"
"","","","","","","","","2022-01-19","11:00:00","25.3","70.0"
"","","","","","","","","2022-01-19","11:15:00","26.4","62.0"
"","","","","","","","","2022-01-19","11:30:00","25.9","63.0"
"","","","","","","","","2022-01-19","11:45:00","26.5","60.0"
"","","","","","","","","2022-01-19","12:00:00","27.7","48.0"
"","","","","","","","","2022-01-19","12:15:00","26.2","66.0"
"","","","","","","","","2022-01-19","12:30:00","25.9","68.0"
"","","","","","","","","2022-01-19","12:45:00","25.9","65.0"
"","","","","","","","","2022-01-19","13:00:00","25.9","64.0"
"","","","","","","","","2022-01-19","13:15:00","25.8","67.0"
"","","","","","","","","2022-01-19","13:30:00","26.0","71.0"
"","","","","","","","","2022-01-19","13:45:00","25.9","70.0"
"","","","","","","","","2022-01-19","14:00:00","25.9","72.0"
"","","","","","","","","2022-01-19","14:15:00","25.8","73.0"
"","","","","","","","","2022-01-19","14:30:00","25.9","74.0"
"","","","","","","","","2022-01-19","14:45:00","26.1","70.0"
"","","","","","","","","2022-01-19","15:00:00","25.8","76.0"
"","","","","","","","","2022-01-19","15:15:00","25.9","79.0"
"","","","","","","","","2022-01-19","15:30:00","26.0","76.0"
"","","","","","","","","2022-01-19","15:45:00","26.7","73.0"
"","","","","","","","","2022-01-19","16:00:00","26.2","80.0"
"","","","","","","","","2022-01-19","16:15:00","26.4","73.0"
"","","","","","","","","2022-01-19","16:30:00","26.4","74.0"
"","","","","","","","","2022-01-19","16:45:00","26.1","77.0"
"","","","","","","","","2022-01-19","17:00:00","25.7","79.0"
"","","","","","","","","2022-01-19","17:15:00","25.4","83.0"
"","","","","","","","","2022-01-19","17:30:00","25.2","86.0"
"","","","","","","","","2022-01-19","17:45:00","25.0","86.0"
"","","","","","","","","2022-01-19","18:00:00","24.7","93.0"
"","","","","","","","","2022-01-19","18:15:00","24.5","94.0"
"","","","","","","","","2022-01-19","18:30:00","24.3","99.0"
"","","","","","","","","2022-01-19","18:45:00","24.1","99.0"
"","","","","","","","","2022-01-19","19:00:00","24.1","99.0"
"","","","","","","","","2022-01-19","19:15:00","24.0","99.0"
"","","","","","","","","2022-01-19","19:30:00","24.0","99.0"
"","","","","","","","","2022-01-19","19:45:00","23.9","99.0"
"","","","","","","","","2022-01-19","20:00:00","23.9","99.0"
"","","","","","","","","2022-01-19","20:15:00","23.6","99.0"
"","","","","","","","","2022-01-19","20:30:00","23.6","99.0"
"","","","","","","","","2022-01-19","20:45:00","23.6","99.0"
"","","","","","","","","2022-01-19","21:00:00","23.3","99.0"
"","","","","","","","","2022-01-19","21:15:00","23.1","99.0"
"","","","","","","","","2022-01-19","21:30:00","22.8","99.0"
"","","","","","","","","2022-01-19","21:45:00","22.8","99.0"
"","","","","","","","","2022-01-19","22:00:00","23.0","99.0"
"","","","","","","","","2022-01-19","22:15:00","23.3","99.0"
"","","","","","","","","2022-01-19","22:30:00","23.3","99.0"
"","","","","","","","","2022-01-19","22:45:00","23.0","99.0"
"","","","","","","","","2022-01-19","23:00:00","22.8","99.0"
"","","","","","","","","2022-01-19","23:15:00","22.3","99.0"
"","","","","","","","","2022-01-19","23:30:00","21.9","99.0"
"","","","","","","","","2022-01-19","23:45:00","21.8","99.0"
"","","","","","","","","2022-01-20","00:15:00","21.4","99.0"
"","","","","","","","","2022-01-20","00:30:00","20.8","99.0"
"","","","","","","","","2022-01-20","00:45:00","20.5","99.0"
"","","","","","","","","2022-01-20","01:00:00","20.4","99.0"
"","","","","","","","","2022-01-20","01:15:00","20.9","97.0"
"","","","","","","","","2022-01-20","01:30:00","20.8","99.0"
"","","","","","","","","2022-01-20","01:45:00","20.4","99.0"
"","","","","","","","","2022-01-20","02:00:00","20.1","99.0"
"","","","","","","","","2022-01-20","02:15:00","20.0","99.0"
"","","","","","","","","2022-01-20","02:30:00","20.0","99.0"
"","","","","","","","","2022-01-20","02:45:00","19.6","99.0"
"","","","","","","","","2022-01-20","03:00:00","19.7","96.0"
"","","","","","","","","2022-01-20","03:15:00","19.7","99.0"
"","","","","","","","","2022-01-20","03:30:00","19.5","99.0"
"","","","","","","","","2022-01-20","03:45:00","19.6","99.0"
"","","","","","","","","2022-01-20","04:00:00","19.8","99.0"
"","","","","","","","","2022-01-20","04:15:00","19.7","99.0"
"","","","","","","","","2022-01-20","04:30:00","19.5","99.0"
"","","","","","","","","2022-01-20","04:45:00","19.2","99.0"
"","","","","","","","","2022-01-20","05:00:00","19.2","99.0"
"","","","","","","","","2022-01-20","05:15:00","20.1","99.0"
"","","","","","","","","2022-01-20","05:30:00","21.0","96.0"
"","","","","","","","","2022-01-20","05:45:00","20.7","99.0"
"","","","","","","","","2022-01-20","06:00:00","20.8","99.0"
"","","","","","","","","2022-01-20","06:15:00","20.6","99.0"
"","","","","","","","","2022-01-20","06:30:00","20.3","99.0"
"","","","","","","","","2022-01-20","06:45:00","20.6","99.0"
"","","","","","","","","2022-01-20","07:00:00","20.5","99.0"
"","","","","","","","","2022-01-20","07:15:00","20.1","99.0"
"","","","","","","","","2022-01-20","07:30:00","20.7","99.0"
"","","","","","","","","2022-01-20","07:45:00","20.8","99.0"
"","","","","","","","","2022-01-20","08:00:00","20.8","99.0"
"","","","","","","","","2022-01-20","08:15:00","21.2","99.0"
"","","","","","","","","2022-01-20","08:30:00","21.7","99.0"
"","","","","","","","","2022-01-20","08:45:00","22.2","99.0"
"","","","","","","","","2022-01-20","09:00:00","23.1","99.0"
"","","","","","","","","2022-01-20","09:15:00","24.2","99.0"
"","","","","","","","","2022-01-20","09:30:00","25.0","89.0"
"","","","","","","","","2022-01-20","09:45:00","25.2","86.0"
"","","","","","","","","2022-01-20","10:00:00","25.8","74.0"
"","","","","","","","","2022-01-20","10:15:00","26.3","70.0"
"","","","","","","","","2022-01-20","10:30:00","25.3","72.0"
"","","","","","","","","2022-01-20","10:45:00","25.9","69.0"
"","","","","","","","","2022-01-20","11:00:00","25.6","67.0"
"","","","","","","","","2022-01-20","11:15:00","25.5","72.0"
"","","","","","","","","2022-01-20","11:30:00","25.7","71.0"
"","","","","","","","","2022-01-20","11:45:00","25.0","77.0"
"","","","","","","","","2022-01-20","12:00:00","25.9","69.0"
"","","","","","","","","2022-01-20","12:15:00","25.2","77.0"
"","","","","","","","","2022-01-20","12:30:00","25.6","74.0"
"","","","","","","","","2022-01-20","12:45:00","25.3","76.0"
"","","","","","","","","2022-01-20","13:00:00","25.1","78.0"
"","","","","","","","","2022-01-20","13:15:00","24.9","77.0"
"","","","","","","","","2022-01-20","13:30:00","25.3","75.0"
"","","","","","","","","2022-01-20","13:45:00","25.4","75.0"
"","","","","","","","","2022-01-20","14:00:00","25.5","76.0"
"","","","","","","","","2022-01-20","14:15:00","25.4","80.0"
"","","","","","","","","2022-01-20","14:30:00","25.1","79.0"
"","","","","","","","","2022-01-20","14:45:00","25.5","80.0"
"","","","","","","","","2022-01-20","15:00:00","26.1","69.0"
"","","","","","","","","2022-01-20","15:15:00","25.9","75.0"
"","","","","","","","","2022-01-20","15:30:00","25.8","76.0"
"","","","","","","","","2022-01-20","15:45:00","26.3","68.0"
"","","","","","","","","2022-01-20","16:00:00","25.8","69.0"
"","","","","","","","","2022-01-20","16:15:00","26.2","68.0"
"","","","","","","","","2022-01-20","16:30:00","26.0","66.0"
"","","","","","","","","2022-01-20","16:45:00","25.8","63.0"
"","","","","","","","","2022-01-20","17:00:00","25.2","63.0"
"","","","","","","","","2022-01-20","17:15:00","25.1","61.0"
"","","","","","","","","2022-01-20","17:30:00","24.8","60.0"
"","","","","","","","","2022-01-20","17:45:00","24.7","61.0"
"","","","","","","","","2022-01-20","18:00:00","24.4","63.0"
"","","","","","","","","2022-01-20","18:15:00","24.1","61.0"
"","","","","","","","","2022-01-20","18:30:00","24.1","62.0"
"","","","","","","","","2022-01-20","18:45:00","24.1","59.0"
"","","","","","","","","2022-01-20","19:00:00","24.0","60.0"
"","","","","","","","","2022-01-20","19:15:00","23.8","65.0"
"","","","","","","","","2022-01-20","19:30:00","23.5","68.0"
"","","","","","","","","2022-01-20","19:45:00","23.6","70.0"
"","","","","","","","","2022-01-20","20:15:00","23.3","75.0"
"","","","","","","","","2022-01-20","20:30:00","23.2","79.0"
"","","","","","","","","2022-01-20","20:45:00","22.7","85.0"
"","","","","","","","","2022-01-20","21:00:00","22.8","81.0"
"","","","","","","","","2022-01-20","21:15:00","22.6","86.0"
"","","","","","","","","2022-01-20","21:30:00","22.5","85.0"
"","","","","","","","","2022-01-20","21:45:00","22.4","88.0"
"","","","","","","","","2022-01-20","22:15:00","22.5","91.0"
"","","","","","","","","2022-01-20","22:30:00","22.0","97.0"
"","","","","","","","","2022-01-20","22:45:00","21.7","99.0"
"","","","","","","","","2022-01-20","23:00:00","21.6","99.0"
"","","","","","","","","2022-01-20","23:15:00","21.8","99.0"
"","","","","","","","","2022-01-20","23:30:00","21.9","99.0"
"","","","","","","","","2022-01-20","23:45:00","21.5","99.0"
"","","","","","","","","2022-01-21","00:00:00","21.1","99.0"
"","","","","","","","","2022-01-21","00:15:00","20.6","99.0"
"","","","","","","","","2022-01-21","00:30:00","20.4","99.0"
"","","","","","","","","2022-01-21","00:45:00","20.4","99.0"
"","","","","","","","","2022-01-21","01:00:00","20.2","99.0"
"","","","","","","","","2022-01-21","01:15:00","20.1","99.0"
"","","","","","","","","2022-01-21","01:30:00","19.8","99.0"
"","","","","","","","","2022-01-21","01:45:00","20.0","99.0"
"","","","","","","","","2022-01-21","02:00:00","20.2","99.0"
"","","","","","","","","2022-01-21","02:15:00","20.4","99.0"
"","","","","","","","","2022-01-21","02:30:00","20.3","99.0"
"","","","","","","","","2022-01-21","02:45:00","20.1","99.0"
"","","","","","","","","2022-01-21","03:00:00","19.9","99.0"
"","","","","","","","","2022-01-21","03:15:00","19.8","99.0"
"","","","","","","","","2022-01-21","03:30:00","19.8","99.0"
"","","","","","","","","2022-01-21","03:45:00","20.1","99.0"
"","","","","","","","","2022-01-21","04:00:00","20.6","99.0"
"","","","","","","","","2022-01-21","04:15:00","20.8","99.0"
"","","","","","","","","2022-01-21","04:30:00","20.9","99.0"
"","","","","","","","","2022-01-21","04:45:00","20.9","99.0"
"","","","","","","","","2022-01-21","05:00:00","20.9","99.0"
"","","","","","","","","2022-01-21","05:15:00","20.8","99.0"
"","","","","","","","","2022-01-21","05:30:00","20.8","99.0"
"","","","","","","","","2022-01-21","05:45:00","20.8","99.0"
"","","","","","","","","2022-01-21","06:00:00","20.7","99.0"
"","","","","","","","","2022-01-21","06:15:00","20.7","99.0"
"","","","","","","","","2022-01-21","06:30:00","20.6","99.0"
"","","","","","","","","2022-01-21","06:45:00","20.6","99.0"
"","","","","","","","","2022-01-21","07:00:00","20.5","99.0"
"","","","","","","","","2022-01-21","07:15:00","20.5","99.0"
"","","","","","","","","2022-01-21","07:30:00","20.8","99.0"
"","","","","","","","","2022-01-21","07:45:00","20.9","99.0"
"","","","","","","","","2022-01-21","08:00:00","21.1","99.0"
"","","","","","","","","2022-01-21","08:15:00","21.3","99.0"
"","","","","","","","","2022-01-21","08:30:00","21.5","99.0"
"","","","","","","","","2022-01-21","08:45:00","21.8","99.0"
"","","","","","","","","2022-01-21","09:00:00","22.2","99.0"
"","","","","","","","","2022-01-21","09:15:00","23.3","99.0"
"","","","","","","","","2022-01-21","09:30:00","23.6","99.0"
"","","","","","","","","2022-01-21","09:45:00","23.7","99.0"
"","","","","","","","","2022-01-21","10:00:00","23.8","98.0"
"","","","","","","","","2022-01-21","10:15:00","24.0","94.0"
"","","","","","","","","2022-01-21","10:30:00","24.3","95.0"
"","","","","","","","","2022-01-21","10:45:00","24.3","95.0"
"","","","","","","","","2022-01-21","11:00:00","25.1","90.0"
"","","","","","","","","2022-01-21","11:15:00","25.4","88.0"
"","","","","","","","","2022-01-21","11:30:00","25.8","87.0"
"","","","","","","","","2022-01-21","11:45:00","26.7","85.0"
"","","","","","","","","2022-01-21","12:00:00","26.1","94.0"
"","","","","","","","","2022-01-21","12:15:00","25.9","99.0"
"","","","","","","","","2022-01-21","12:30:00","25.5","99.0"
"","","","","","","","","2022-01-21","12:45:00","25.7","99.0"
"","","","","","","","","2022-01-21","13:00:00","25.6","99.0"
"","","","","","","","","2022-01-21","13:15:00","25.9","97.0"
"","","","","","","","","2022-01-21","13:30:00","25.6","99.0"
"","","","","","","","","2022-01-21","13:45:00","25.7","99.0"
"","","","","","","","","2022-01-21","14:00:00","25.6","99.0"
"","","","","","","","","2022-01-21","14:15:00","25.4","99.0"
"","","","","","","","","2022-01-21","14:30:00","25.5","99.0"
